ruu,user,replying-to,sentiment
RUU Masyarakat Hukum Adat,"{'name': 'Koalisi Kawal RUU Masyarakat Adat', 'username': '@KawalRUUMA', 'profile_id': '1820701847428182016', 'avatar': 'https://pbs.twimg.com/profile_images/1820701847428182016/P2nqJYiz_bigger.jpg'}",,Neutral
RUU Masyarakat Hukum Adat,"{'name': 'HAM untuk Semua!', 'username': '@KomnasHAM', 'profile_id': '1108325831636467717', 'avatar': 'https://pbs.twimg.com/profile_images/1108325831636467717/YWCkZmEl_bigger.jpg'}",,Positive
RUU Masyarakat Hukum Adat,"{'name': 'HAM untuk Semua!', 'username': '@KomnasHAM', 'profile_id': '1108325831636467717', 'avatar': 'https://pbs.twimg.com/profile_images/1108325831636467717/YWCkZmEl_bigger.jpg'}",,Positive
RUU Masyarakat Hukum Adat,"{'name': 'Muhammad Arif', 'username': '@M_ArifP48', 'profile_id': '1640990595106865152', 'avatar': 'https://pbs.twimg.com/profile_images/1640990595106865152/YYrykqlk_bigger.jpg'}",,Positive
RUU Masyarakat Hukum Adat,"{'name': 'Epistema Institute', 'username': '@yayasanepistema', 'profile_id': '1342656437609066502', 'avatar': 'https://pbs.twimg.com/profile_images/1342656437609066502/zGQ8aAds_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'KBR', 'username': '@beritaKBR', 'profile_id': '1572505996567916546', 'avatar': 'https://pbs.twimg.com/profile_images/1572505996567916546/q8YX8Xxg_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'ET Hadi Saputra 🦉🇮🇩', 'username': '@ethadisaputra', 'profile_id': '1693646909754552320', 'avatar': 'https://pbs.twimg.com/profile_images/1693646909754552320/f-_oEAHo_bigger.jpg'}",,Neutral
RUU Masyarakat Hukum Adat,"{'name': 'Koalisi Kawal RUU Masyarakat Adat', 'username': '@KawalRUUMA', 'profile_id': '1820701847428182016', 'avatar': 'https://pbs.twimg.com/profile_images/1820701847428182016/P2nqJYiz_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'Jpic Kalimantan', 'username': '@jpic_kalimantan', 'profile_id': '1235093846561718272', 'avatar': 'https://pbs.twimg.com/profile_images/1235093846561718272/H7xTxC6K_bigger.jpg'}",,Neutral
RUU Masyarakat Hukum Adat,"{'name': 'Jpic Kalimantan', 'username': '@jpic_kalimantan', 'profile_id': '1235093846561718272', 'avatar': 'https://pbs.twimg.com/profile_images/1235093846561718272/H7xTxC6K_bigger.jpg'}",,Neutral
RUU Masyarakat Hukum Adat,"{'name': 'Jpic Kalimantan', 'username': '@jpic_kalimantan', 'profile_id': '1235093846561718272', 'avatar': 'https://pbs.twimg.com/profile_images/1235093846561718272/H7xTxC6K_bigger.jpg'}",,Neutral
RUU Masyarakat Hukum Adat,"{'name': 'AA LaNyalla MM', 'username': '@LaNyallaMM1', 'profile_id': '1439086547551211522', 'avatar': 'https://pbs.twimg.com/profile_images/1439086547551211522/pPGnPdSS_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'Jpic Kalimantan', 'username': '@jpic_kalimantan', 'profile_id': '1235093846561718272', 'avatar': 'https://pbs.twimg.com/profile_images/1235093846561718272/H7xTxC6K_bigger.jpg'}",,Neutral
RUU Masyarakat Hukum Adat,"{'name': '🐮', 'username': '@sqfrinq', 'profile_id': '1504570201085341705', 'avatar': 'https://pbs.twimg.com/profile_images/1504570201085341705/d18K5ewe_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'TVRI Stasiun Sulawesi Utara', 'username': '@tvrisulut', 'profile_id': '1582968693075906560', 'avatar': 'https://pbs.twimg.com/profile_images/1582968693075906560/yJc80O0a_bigger.jpg'}",,Neutral
RUU Masyarakat Hukum Adat,"{'name': 'Beternak Kelulut', 'username': '@Iqbalnyamala', 'profile_id': '1504838795933663240', 'avatar': 'https://pbs.twimg.com/profile_images/1504838795933663240/gE5AuvFw_bigger.jpg'}",@A_Komarud,Neutral
RUU Masyarakat Hukum Adat,"{'name': 'WanalokaDotCom', 'username': '@wanalokadotcom', 'profile_id': '1477334876483297281', 'avatar': 'https://pbs.twimg.com/profile_images/1477334876483297281/Dh_BgYML_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'BijakBejekBajak', 'username': '@Fido_id_', 'profile_id': '1770930767595794432', 'avatar': 'https://pbs.twimg.com/profile_images/1770930767595794432/jiK2FzC5_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': '🇮🇩MinieTweets🇮🇩', 'username': '@Minietweets_', 'profile_id': '1499714587788136450', 'avatar': 'https://pbs.twimg.com/profile_images/1499714587788136450/jja82xSl_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'BEM UNJ 2024', 'username': '@BEMUNJ_OFFICIAL', 'profile_id': '1807788721145815041', 'avatar': 'https://pbs.twimg.com/profile_images/1807788721145815041/1M7Tq_GL_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'konde.co', 'username': '@konde_co', 'profile_id': '1269827373119102977', 'avatar': 'https://pbs.twimg.com/profile_images/1269827373119102977/XOAih9Cs_bigger.jpg'}",,Neutral
RUU Masyarakat Hukum Adat,"{'name': 'konde.co', 'username': '@konde_co', 'profile_id': '1269827373119102977', 'avatar': 'https://pbs.twimg.com/profile_images/1269827373119102977/XOAih9Cs_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'konde.co', 'username': '@konde_co', 'profile_id': '1269827373119102977', 'avatar': 'https://pbs.twimg.com/profile_images/1269827373119102977/XOAih9Cs_bigger.jpg'}",,Neutral
RUU Masyarakat Hukum Adat,"{'name': 'konde.co', 'username': '@konde_co', 'profile_id': '1269827373119102977', 'avatar': 'https://pbs.twimg.com/profile_images/1269827373119102977/XOAih9Cs_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'Epistema Institute', 'username': '@yayasanepistema', 'profile_id': '1342656437609066502', 'avatar': 'https://pbs.twimg.com/profile_images/1342656437609066502/zGQ8aAds_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'Epistema Institute', 'username': '@yayasanepistema', 'profile_id': '1342656437609066502', 'avatar': 'https://pbs.twimg.com/profile_images/1342656437609066502/zGQ8aAds_bigger.jpg'}",,Positive
RUU Masyarakat Hukum Adat,"{'name': 'KBR', 'username': '@beritaKBR', 'profile_id': '1572505996567916546', 'avatar': 'https://pbs.twimg.com/profile_images/1572505996567916546/q8YX8Xxg_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'WALHI', 'username': '@walhinasional', 'profile_id': '1712790703196315648', 'avatar': 'https://pbs.twimg.com/profile_images/1712790703196315648/AjPYlZm4_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'Aliansi Masyarakat Adat Nusantara (AMAN)', 'username': '@RumahAMAN', 'profile_id': '1795996139134795776', 'avatar': 'https://pbs.twimg.com/profile_images/1795996139134795776/XqOuEVcb_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'Epistema Institute', 'username': '@yayasanepistema', 'profile_id': '1342656437609066502', 'avatar': 'https://pbs.twimg.com/profile_images/1342656437609066502/zGQ8aAds_bigger.jpg'}",,Neutral
RUU Masyarakat Hukum Adat,"{'name': 'Sakawarta', 'username': '@Sakawarta', 'profile_id': '1785660767133655040', 'avatar': 'https://pbs.twimg.com/profile_images/1785660767133655040/wQhyfQt-_bigger.jpg'}",,Neutral
RUU Masyarakat Hukum Adat,"{'name': 'Sakawarta', 'username': '@Sakawarta', 'profile_id': '1785660767133655040', 'avatar': 'https://pbs.twimg.com/profile_images/1785660767133655040/wQhyfQt-_bigger.jpg'}",,Neutral
RUU Masyarakat Hukum Adat,"{'name': 'Kompas Muda', 'username': '@kompasmuda', 'profile_id': '1398796570259124225', 'avatar': 'https://pbs.twimg.com/profile_images/1398796570259124225/vSh8nL6Y_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'Kompas Klasika', 'username': '@KompasKlasika', 'profile_id': '1810211068792496128', 'avatar': 'https://pbs.twimg.com/profile_images/1810211068792496128/neQmvG5S_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'Harian Kompas', 'username': '@hariankompas', 'profile_id': '1810124683188350976', 'avatar': 'https://pbs.twimg.com/profile_images/1810124683188350976/RS_tUqhb_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'Kompas Data', 'username': '@KompasData', 'profile_id': '779349972571398144', 'avatar': 'https://pbs.twimg.com/profile_images/779349972571398144/-IYrd31Q_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'Kompas Muda', 'username': '@kompasmuda', 'profile_id': '1398796570259124225', 'avatar': 'https://pbs.twimg.com/profile_images/1398796570259124225/vSh8nL6Y_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'Kompas Data', 'username': '@KompasData', 'profile_id': '779349972571398144', 'avatar': 'https://pbs.twimg.com/profile_images/779349972571398144/-IYrd31Q_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'Kompas Klasika', 'username': '@KompasKlasika', 'profile_id': '1810211068792496128', 'avatar': 'https://pbs.twimg.com/profile_images/1810211068792496128/neQmvG5S_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'Harian Kompas', 'username': '@hariankompas', 'profile_id': '1810124683188350976', 'avatar': 'https://pbs.twimg.com/profile_images/1810124683188350976/RS_tUqhb_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': '1914 - 1965', 'username': '@kemenkoperek', 'profile_id': '1667207134982082561', 'avatar': 'https://pbs.twimg.com/profile_images/1667207134982082561/Lv6_aOW0_bigger.jpg'}",,Neutral
RUU Masyarakat Hukum Adat,"{'name': 'tempo.co', 'username': '@tempodotco', 'profile_id': '1580466468629594112', 'avatar': 'https://pbs.twimg.com/profile_images/1580466468629594112/Q-zcV6aQ_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'Aliansi Masyarakat Adat Nusantara (AMAN)', 'username': '@RumahAMAN', 'profile_id': '1795996139134795776', 'avatar': 'https://pbs.twimg.com/profile_images/1795996139134795776/XqOuEVcb_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'Aliansi Masyarakat Adat Nusantara (AMAN)', 'username': '@RumahAMAN', 'profile_id': '1795996139134795776', 'avatar': 'https://pbs.twimg.com/profile_images/1795996139134795776/XqOuEVcb_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'Aliansi Masyarakat Adat Nusantara (AMAN)', 'username': '@RumahAMAN', 'profile_id': '1795996139134795776', 'avatar': 'https://pbs.twimg.com/profile_images/1795996139134795776/XqOuEVcb_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'Abdon Nababan', 'username': '@AbdonNababan', 'profile_id': '1701636123070717952', 'avatar': 'https://pbs.twimg.com/profile_images/1701636123070717952/Bnthq8QJ_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'Jaring Nusa Kawasan Timur Indonesia', 'username': '@jaringnusa', 'profile_id': '1480737472074059781', 'avatar': 'https://pbs.twimg.com/profile_images/1480737472074059781/Y3c3xuCm_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'Cakra Wikara Indonesia', 'username': '@CakraWikara', 'profile_id': '857991721107374082', 'avatar': 'https://pbs.twimg.com/profile_images/857991721107374082/h6lNAdI3_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': ""Jone's 1"", 'username': '@Anwar4323769744', 'profile_id': '1769602655175999488', 'avatar': 'https://pbs.twimg.com/profile_images/1769602655175999488/gR4FgMEC_bigger.jpg'}",@detikcom,Negative
RUU Masyarakat Hukum Adat,"{'name': 'konde.co', 'username': '@konde_co', 'profile_id': '1269827373119102977', 'avatar': 'https://pbs.twimg.com/profile_images/1269827373119102977/XOAih9Cs_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'Epistema Institute', 'username': '@yayasanepistema', 'profile_id': '1342656437609066502', 'avatar': 'https://pbs.twimg.com/profile_images/1342656437609066502/zGQ8aAds_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'Epistema Institute', 'username': '@yayasanepistema', 'profile_id': '1342656437609066502', 'avatar': 'https://pbs.twimg.com/profile_images/1342656437609066502/zGQ8aAds_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'kenichi.', 'username': '@simjerela', 'profile_id': '1833733384943919104', 'avatar': 'https://pbs.twimg.com/profile_images/1833733384943919104/3pQTYyZb_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'riris', 'username': '@sitinur_minaj', 'profile_id': '1797727438748991488', 'avatar': 'https://pbs.twimg.com/profile_images/1797727438748991488/tb8n7-Qn_bigger.jpg'}",@Mythicalforest,Negative
RUU Masyarakat Hukum Adat,"{'name': '~🌼AYANISM', 'username': '@_summerkisses', 'profile_id': '1788355585035116544', 'avatar': 'https://pbs.twimg.com/profile_images/1788355585035116544/zCBJmIns_bigger.jpg'}",,Neutral
RUU Masyarakat Hukum Adat,"{'name': 'konde.co', 'username': '@konde_co', 'profile_id': '1269827373119102977', 'avatar': 'https://pbs.twimg.com/profile_images/1269827373119102977/XOAih9Cs_bigger.jpg'}",,Positive
RUU Masyarakat Hukum Adat,"{'name': 'konde.co', 'username': '@konde_co', 'profile_id': '1269827373119102977', 'avatar': 'https://pbs.twimg.com/profile_images/1269827373119102977/XOAih9Cs_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'artindallah', 'username': '@artiindallah', 'profile_id': '1830300148330897408', 'avatar': 'https://pbs.twimg.com/profile_images/1830300148330897408/eyXw4noA_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'Greenpeace Indonesia', 'username': '@GreenpeaceID', 'profile_id': '1138316671184060416', 'avatar': 'https://pbs.twimg.com/profile_images/1138316671184060416/p2iZqF9t_bigger.png'}",,Positive
RUU Masyarakat Hukum Adat,"{'name': 'Greenpeace Indonesia', 'username': '@GreenpeaceID', 'profile_id': '1138316671184060416', 'avatar': 'https://pbs.twimg.com/profile_images/1138316671184060416/p2iZqF9t_bigger.png'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'Beritabaru.co', 'username': '@Beritabaruco', 'profile_id': '1139396566236594176', 'avatar': 'https://pbs.twimg.com/profile_images/1139396566236594176/8z3M83sK_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'masyarakat umum.', 'username': '@dhisxaa', 'profile_id': '1826514167802855425', 'avatar': 'https://pbs.twimg.com/profile_images/1826514167802855425/fHyKGBLK_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'Anggoro Off the Record', 'username': '@aan_luna', 'profile_id': '1552221220', 'avatar': 'https://pbs.twimg.com/profile_images/1552221220/cam_bigger.jpeg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'Efraim', 'username': '@efraimsthoughts', 'profile_id': '1834471115449933824', 'avatar': 'https://pbs.twimg.com/profile_images/1834471115449933824/wPlfOpQr_bigger.jpg'}",@knpharuspeduli,Negative
RUU Masyarakat Hukum Adat,"{'name': '@KenapaHarusPeduli 🍉', 'username': '@knpharuspeduli', 'profile_id': '1687806926195965953', 'avatar': 'https://pbs.twimg.com/profile_images/1687806926195965953/M8P7z_Ya_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': ""Oikawa Tooru's Girl"", 'username': '@MrsTakahashi_', 'profile_id': '1819028149872844800', 'avatar': 'https://pbs.twimg.com/profile_images/1819028149872844800/Vj-zJ_Ox_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'sri gusni febriasari', 'username': '@srigusni', 'profile_id': '1307371386826964992', 'avatar': 'https://pbs.twimg.com/profile_images/1307371386826964992/0VODb8Ac_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'bita✭', 'username': '@wonwhales', 'profile_id': '1835653290367066112', 'avatar': 'https://pbs.twimg.com/profile_images/1835653290367066112/MlPMmyY-_bigger.png'}",,Neutral
RUU Masyarakat Hukum Adat,"{'name': 'isa', 'username': '@leeisana', 'profile_id': '1829868655175143425', 'avatar': 'https://pbs.twimg.com/profile_images/1829868655175143425/7jzE76Ky_bigger.jpg'}",@convomf,Negative
RUU Masyarakat Hukum Adat,"{'name': '𓆝 𓆟 𓆞', 'username': '@xhuranus', 'profile_id': '1832990215847432192', 'avatar': 'https://pbs.twimg.com/profile_images/1832990215847432192/eUDsAvLU_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'captainrogers ⍟', 'username': '@whiskeeyzz', 'profile_id': '1615322407795064835', 'avatar': 'https://pbs.twimg.com/profile_images/1615322407795064835/SswcOtDV_bigger.jpg'}",,Neutral
RUU Masyarakat Hukum Adat,"{'name': 'Rama', 'username': '@sainttoryu', 'profile_id': '1835901127885557760', 'avatar': 'https://pbs.twimg.com/profile_images/1835901127885557760/-WGEStxc_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'bita✭', 'username': '@wonwhales', 'profile_id': '1835653290367066112', 'avatar': 'https://pbs.twimg.com/profile_images/1835653290367066112/MlPMmyY-_bigger.png'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'tempo.co', 'username': '@tempodotco', 'profile_id': '1580466468629594112', 'avatar': 'https://pbs.twimg.com/profile_images/1580466468629594112/Q-zcV6aQ_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'Satya Bumi', 'username': '@satyabumi', 'profile_id': '1735512295470727168', 'avatar': 'https://pbs.twimg.com/profile_images/1735512295470727168/6s68qKS0_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': '🍉 May | Cat Combatant 🐱🏹', 'username': '@Pixie_Parasols', 'profile_id': '1815944126623539204', 'avatar': 'https://pbs.twimg.com/profile_images/1815944126623539204/WUo-dODZ_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'Bangkitnya Agama Adat Nusantara (GBMYLKSKVXYWQ)', 'username': '@agama_nusantara', 'profile_id': '1814146418057379840', 'avatar': 'https://pbs.twimg.com/profile_images/1814146418057379840/meG82wya_bigger.jpg'}",,Neutral
RUU Masyarakat Hukum Adat,"{'name': 'Bangkitnya Agama Adat Nusantara (GBMYLKSKVXYWQ)', 'username': '@agama_nusantara', 'profile_id': '1814146418057379840', 'avatar': 'https://pbs.twimg.com/profile_images/1814146418057379840/meG82wya_bigger.jpg'}",,Neutral
RUU Masyarakat Hukum Adat,"{'name': 'CNN Indonesia', 'username': '@CNNIndonesia', 'profile_id': '669793728970682369', 'avatar': 'https://pbs.twimg.com/profile_images/669793728970682369/CaHHKPMc_bigger.png'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'Aliansi Masyarakat Adat Nusantara (AMAN)', 'username': '@RumahAMAN', 'profile_id': '1795996139134795776', 'avatar': 'https://pbs.twimg.com/profile_images/1795996139134795776/XqOuEVcb_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'Aliansi Masyarakat Adat Nusantara (AMAN)', 'username': '@RumahAMAN', 'profile_id': '1795996139134795776', 'avatar': 'https://pbs.twimg.com/profile_images/1795996139134795776/XqOuEVcb_bigger.jpg'}",,Neutral
RUU Masyarakat Hukum Adat,"{'name': 'Floresa', 'username': '@floresadotco', 'profile_id': '1747101559782289408', 'avatar': 'https://pbs.twimg.com/profile_images/1747101559782289408/J-6N359z_bigger.jpg'}",,Positive
RUU Masyarakat Hukum Adat,"{'name': 'Aliansi Masyarakat Adat Nusantara (AMAN)', 'username': '@RumahAMAN', 'profile_id': '1795996139134795776', 'avatar': 'https://pbs.twimg.com/profile_images/1795996139134795776/XqOuEVcb_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'Greenpeace Indonesia', 'username': '@GreenpeaceID', 'profile_id': '1138316671184060416', 'avatar': 'https://pbs.twimg.com/profile_images/1138316671184060416/p2iZqF9t_bigger.png'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'Aliansi Masyarakat Adat Nusantara (AMAN)', 'username': '@RumahAMAN', 'profile_id': '1795996139134795776', 'avatar': 'https://pbs.twimg.com/profile_images/1795996139134795776/XqOuEVcb_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'Epistema Institute', 'username': '@yayasanepistema', 'profile_id': '1342656437609066502', 'avatar': 'https://pbs.twimg.com/profile_images/1342656437609066502/zGQ8aAds_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'Aliansi Masyarakat Adat Nusantara (AMAN)', 'username': '@RumahAMAN', 'profile_id': '1795996139134795776', 'avatar': 'https://pbs.twimg.com/profile_images/1795996139134795776/XqOuEVcb_bigger.jpg'}",,Positive
RUU Masyarakat Hukum Adat,"{'name': 'Mongabay Indonesia', 'username': '@MongabayID', 'profile_id': '1808799826177675264', 'avatar': 'https://pbs.twimg.com/profile_images/1808799826177675264/XfOLdr9d_bigger.jpg'}",,Negative
RUU Masyarakat Hukum Adat,"{'name': 'Epistema Institute', 'username': '@yayasanepistema', 'profile_id': '1342656437609066502', 'avatar': 'https://pbs.twimg.com/profile_images/1342656437609066502/zGQ8aAds_bigger.jpg'}",,Neutral
